1,0.2058,0.22901,0.11373,0.24728,0.20249,0.1657,0.11014,0.12092,0.049677,0.013431,0.0040873,0.049625,-0.0019672,0.024404,0.26864,0.038798,0.25127,0.029368,0.25113,0.029476,0.11757,0.2056,-0.027405,0.033111,0.023266,-0.029176,0.047485,0.10274,0.015034,0.12042,0.233,0.26412,0.22139,0.26267,0.27483,0.070313,0.12037,0.19895,0.107,0.34835,-0.02766,0.1505,0.13704,-0.051328,0.11739,0.12823,0.36082,0.44479,0.32438,0.3775,0.18817,0.1315,0.071366,0.13817,0.2491,0.10625,0.075382,0.041482,-0.00055127,-0.01379,0.050367,0.087829,0.0073153,0.07404,0.057179,0.41845,0.028889,0.076923,0.23524,0.11918,0.22133,0.17508,0.022667,-0.022536,-0.019833,0.077837,0.036109,0.04609,0.15201,0.0050253,0.27807,0.040802,0.11731,-0.094601,0.21451,0.099798,0.06864,0.30177,0.12619,0.30484,0.13329,0.11466,0.089275,0.02135,0.17458,0.11994,0.29416,0.46843,0.28834
0.2058,1,0.67257,0.46912,0.64179,0.55923,0.57585,0.78474,0.61261,0.39339,0.22865,0.35039,0.35234,0.22708,0.26264,0.51125,0.18235,0.48036,0.14476,0.278,0.14158,0.18662,0.26529,0.15939,0.25777,0.23679,0.20013,0.26787,0.30336,0.22399,0.027945,0.055068,0.15734,0.18544,0.21913,0.3393,0.20332,0.088693,0.13948,0.1899,0.1142,0.10488,0.084705,0.056914,0.10986,0.041597,0.092134,0.15882,0.24198,0.10766,0.25192,0.73071,0.55257,0.44909,0.69333,0.558,0.74898,0.66428,0.40535,0.23484,0.32783,0.32662,0.46477,0.16271,0.26405,0.19088,0.38847,0.17377,0.17949,0.49634,0.18471,0.31316,0.28748,0.21549,0.25275,0.24266,0.33907,0.28485,0.069292,0.12145,0.12983,0.19759,0.17491,0.2127,0.17897,0.21158,0.17796,0.15142,0.29043,0.097419,0.15055,0.12446,0.19302,0.12278,0.063443,0.10526,0.056943,0.162,0.22907,0.10043
0.22901,0.67257,1,0.18616,0.51909,0.68156,0.57961,0.75369,0.69935,0.37678,0.26581,0.43464,0.32384,0.2135,0.24874,0.40213,0.27577,0.48009,0.19635,0.40634,0.26815,0.22044,0.29145,0.2977,0.35823,0.28837,0.28015,0.32179,0.42077,0.23941,0.016606,0.0075331,0.05899,0.1456,0.16949,0.39064,0.2387,-0.030214,0.063753,0.23162,0.017632,0.13228,-0.027214,0.020728,0.12191,-0.073218,-0.012943,0.11505,0.23873,-0.0031756,0.23773,0.70855,0.41364,0.21849,0.72063,0.65846,0.7128,0.70368,0.4075,0.29256,0.38659,0.30184,0.44204,0.11611,0.2596,0.15512,0.45366,0.19611,0.22247,0.47864,0.34132,0.2981,0.31748,0.31152,0.39477,0.33535,0.42673,0.35269,0.074274,0.12057,0.16086,0.11531,0.13878,0.19942,0.25828,0.14497,0.21619,0.17241,0.3345,0.037677,0.069837,0.083901,0.19219,0.097661,0.045399,0.051366,-0.048373,0.072887,0.23668,0.029423
0.11373,0.46912,0.18616,1,0.40726,0.22432,0.14266,0.33298,0.23325,0.21534,0.045131,0.10531,0.20938,0.17001,0.14108,0.22802,-0.10588,0.11532,-0.010793,0.042857,-0.098017,-0.012444,0.037838,-0.062475,-0.035423,0.031654,0.076402,0.08256,-0.017613,0.13709,-0.0050951,0.0661,0.20806,0.13019,0.12086,0.22838,0.12913,0.24419,0.31227,0.11256,0.31353,0.052041,0.19758,0.061062,0.14728,0.20998,0.29218,0.22289,0.22948,0.29344,0.11118,0.2482,0.32246,0.83927,0.32576,0.17745,0.27752,0.24233,0.1749,0.044779,0.097301,0.16926,0.23674,0.17619,0.087447,0.17185,0.08137,0.012842,0.014372,0.12223,-0.09281,0.087117,-0.02689,0.074156,-0.078512,-0.0023635,0.073523,0.076075,0.017558,0.085787,0.13566,0.30519,0.25872,0.011225,0.11617,0.33773,0.14139,0.069129,0.22372,0.2834,0.26417,0.18287,0.22925,0.12736,0.076824,0.13683,0.26905,0.30515,0.18047,0.25577
0.24728,0.64179,0.51909,0.40726,1,0.51488,0.45769,0.5717,0.48536,0.3551,0.20592,0.27701,0.28947,0.23101,0.27901,0.48764,0.2091,0.42848,0.16583,0.3059,0.19572,0.20681,0.25075,0.14616,0.24665,0.21467,0.15695,0.27182,0.28932,0.16816,0.045741,0.12859,0.2164,0.24861,0.28088,0.34637,0.23261,0.1342,0.20622,0.24634,0.20132,0.12485,0.14374,0.14714,0.1423,0.10891,0.12999,0.22635,0.2945,0.20483,0.23953,0.51325,0.48894,0.45454,0.63477,0.45946,0.52677,0.55541,0.37706,0.21739,0.23482,0.26821,0.3084,0.22633,0.31123,0.27378,0.41217,0.21444,0.22765,0.4325,0.21083,0.31869,0.26038,0.20857,0.21368,0.18363,0.28095,0.21734,0.10587,0.15573,0.1745,0.28758,0.20938,0.26182,0.13729,0.2538,0.19686,0.17816,0.31778,0.13934,0.24612,0.15962,0.24092,0.18768,0.093981,0.17502,0.11743,0.20621,0.26427,0.17888
0.20249,0.55923,0.68156,0.22432,0.51488,1,0.4479,0.63426,0.753,0.41807,0.29029,0.5688,0.41255,0.27283,0.26457,0.30814,0.34117,0.39345,0.26098,0.51912,0.33783,0.24419,0.31377,0.38214,0.41424,0.37669,0.45611,0.45466,0.49651,0.31647,0.018331,-0.060681,-0.020611,0.13713,0.16484,0.45442,0.3079,-0.061703,0.076933,0.26556,0.0018616,0.18079,-0.093592,0.054362,0.25093,-0.070445,-0.017169,0.1638,0.30122,0.016087,0.1848,0.576,0.30342,0.2528,0.74828,0.71426,0.57218,0.70849,0.4472,0.34118,0.51758,0.38568,0.4864,0.13785,0.31006,0.17955,0.41939,0.24365,0.22869,0.36032,0.43478,0.24788,0.28001,0.35473,0.48356,0.43906,0.48374,0.43564,0.071144,0.065933,0.23231,0.1044,0.23491,0.169,0.41665,0.1539,0.2486,0.27431,0.41077,0.077749,0.039476,0.062496,0.24084,0.12164,0.016709,0.08748,-0.037122,0.10763,0.25293,0.050765
0.1657,0.57585,0.57961,0.14266,0.45769,0.4479,1,0.68751,0.52346,0.40278,0.29446,0.39854,0.31643,0.28703,0.30071,0.47808,0.30519,0.45443,0.27883,0.3048,0.31766,0.23926,0.29927,0.31863,0.35923,0.20577,0.19794,0.26188,0.37996,0.22448,0.036145,0.11651,0.062979,0.038656,0.12669,0.22606,0.16221,0.1226,0.10218,0.32319,0.048556,0.17073,0.041429,0.080178,0.051852,0.0020404,0.045754,0.027037,0.14113,0.033322,0.20075,0.6049,0.48338,0.1963,0.54729,0.46497,0.63539,0.59565,0.39566,0.28588,0.32817,0.28656,0.3439,0.20961,0.31246,0.21582,0.48498,0.24754,0.17653,0.43987,0.33831,0.29336,0.34307,0.33716,0.38085,0.25928,0.37621,0.31046,0.078772,0.1709,0.085875,-0.0098301,-0.0016464,0.15933,0.16988,0.053874,0.13092,0.097287,0.20592,0.028301,0.038399,0.15015,0.20143,0.10295,0.12577,0.10293,-0.013215,-0.0015809,0.14892,0.052472
0.11014,0.78474,0.75369,0.33298,0.5717,0.63426,0.68751,1,0.74593,0.42644,0.2895,0.44186,0.34517,0.25539,0.29808,0.45372,0.23655,0.51317,0.16804,0.31227,0.24328,0.15315,0.25542,0.28536,0.36185,0.26667,0.26578,0.28887,0.41067,0.24189,-0.013384,-0.032727,-0.018484,0.051106,0.084967,0.30568,0.22241,-0.052581,-0.028665,0.18158,-0.11538,0.13078,-0.078078,-0.0085363,0.099962,-0.12047,-0.072042,-0.027716,0.10207,-0.10374,0.18306,0.80504,0.56826,0.36602,0.77985,0.6278,0.90483,0.83398,0.46542,0.29928,0.41427,0.3187,0.49601,0.1435,0.29039,0.16888,0.38021,0.20054,0.19825,0.54748,0.2938,0.28344,0.32309,0.30659,0.41392,0.34052,0.45134,0.35021,0.069747,0.082035,0.13076,0.016988,0.12716,0.17976,0.27614,0.070799,0.18578,0.12683,0.24879,-0.025821,-0.012394,0.056636,0.15614,0.076871,0.049696,0.036378,-0.094155,-0.021596,0.10402,-0.045653
0.12092,0.61261,0.69935,0.23325,0.48536,0.753,0.52346,0.74593,1,0.4393,0.30338,0.56354,0.42054,0.25533,0.28536,0.29116,0.28533,0.37449,0.20296,0.42263,0.29705,0.16516,0.23161,0.36646,0.41394,0.3387,0.40659,0.39416,0.475,0.28549,-0.0033836,-0.086888,-0.079184,0.053695,0.082245,0.43047,0.28505,-0.088281,0.0012364,0.21441,-0.1068,0.17146,-0.13932,0.013398,0.22545,-0.1369,-0.082571,0.041866,0.18317,-0.066482,0.14281,0.63489,0.3556,0.26209,0.76319,0.67931,0.68539,0.79924,0.4643,0.3481,0.53544,0.3874,0.51492,0.12678,0.29622,0.17789,0.35113,0.18811,0.17358,0.38423,0.38991,0.19696,0.24379,0.34291,0.47909,0.42501,0.4846,0.42066,0.067416,0.064122,0.19333,0.029404,0.1987,0.13936,0.39644,0.075204,0.24045,0.21275,0.34268,0.016233,-0.03391,0.038686,0.19165,0.086961,0.0073629,0.054917,-0.082007,0.014897,0.16778,0.0011049
0.049677,0.39339,0.37678,0.21534,0.3551,0.41807,0.40278,0.42644,0.4393,1,0.55641,0.56589,0.57098,0.54811,0.61574,0.26022,0.30086,0.24168,0.33023,0.20408,0.37986,0.1929,0.27941,0.21875,0.42241,0.25006,0.29687,0.39713,0.38315,0.37722,0.019368,0.012279,-0.034996,0.01571,0.067531,0.12735,0.23311,0.049418,0.011974,0.18816,-0.094126,0.14411,-0.10475,0.11482,0.13914,0.027386,-0.026265,0.066633,0.076649,0.019481,0.088723,0.40275,0.32329,0.24884,0.48739,0.39207,0.37488,0.45043,0.76915,0.51473,0.47691,0.51726,0.45709,0.49188,0.41858,0.54666,0.25386,0.33281,0.17136,0.24356,0.32096,0.22448,0.27758,0.30074,0.36194,0.32595,0.40219,0.40334,0.096598,0.07599,0.088949,0.022402,0.13229,0.12077,0.24846,0.029522,0.18769,0.22704,0.16852,-0.0043714,0.025278,0.128,0.22332,0.094716,-0.010562,0.15221,0.00054583,0.096035,0.087622,0.036225
